"","Method","id","ace_a","ace_c","ace_e","n","NGroups","NDependentVars","NIndependentVars","NContinuousLatentVars","Parameters","TrueModel","aBIC_ae_0.01","aBIC_ae_0.025","aBIC_ae_0.05","aBIC_ae_0.1","aBIC_ae_0.5","aBIC_ae_0.9","aBIC_ae_0.95","aBIC_ae_0.975","aBIC_ae_0.99","aBIC_ae_NA","AIC_ae_0.01","AIC_ae_0.025","AIC_ae_0.05","AIC_ae_0.1","AIC_ae_0.5","AIC_ae_0.9","AIC_ae_0.95","AIC_ae_0.975","AIC_ae_0.99","AIC_ae_NA","BIC_ae_0.01","BIC_ae_0.025","BIC_ae_0.05","BIC_ae_0.1","BIC_ae_0.5","BIC_ae_0.9","BIC_ae_0.95","BIC_ae_0.975","BIC_ae_0.99","BIC_ae_NA","CFI_ae_0.01","CFI_ae_0.025","CFI_ae_0.05","CFI_ae_0.1","CFI_ae_0.5","CFI_ae_0.9","CFI_ae_0.95","CFI_ae_0.975","CFI_ae_0.99","CFI_ae_NA","ChiSqBaseline_DF_ae_0.01","ChiSqBaseline_DF_ae_0.025","ChiSqBaseline_DF_ae_0.05","ChiSqBaseline_DF_ae_0.1","ChiSqBaseline_DF_ae_0.5","ChiSqBaseline_DF_ae_0.9","ChiSqBaseline_DF_ae_0.95","ChiSqBaseline_DF_ae_0.975","ChiSqBaseline_DF_ae_0.99","ChiSqBaseline_DF_ae_NA","ChiSqBaseline_PValue_ae_0.01","ChiSqBaseline_PValue_ae_0.025","ChiSqBaseline_PValue_ae_0.05","ChiSqBaseline_PValue_ae_0.1","ChiSqBaseline_PValue_ae_0.5","ChiSqBaseline_PValue_ae_0.9","ChiSqBaseline_PValue_ae_0.95","ChiSqBaseline_PValue_ae_0.975","ChiSqBaseline_PValue_ae_0.99","ChiSqBaseline_PValue_ae_NA","ChiSqBaseline_Value_ae_0.01","ChiSqBaseline_Value_ae_0.025","ChiSqBaseline_Value_ae_0.05","ChiSqBaseline_Value_ae_0.1","ChiSqBaseline_Value_ae_0.5","ChiSqBaseline_Value_ae_0.9","ChiSqBaseline_Value_ae_0.95","ChiSqBaseline_Value_ae_0.975","ChiSqBaseline_Value_ae_0.99","ChiSqBaseline_Value_ae_NA","ChiSqM_DF_ae_0.01","ChiSqM_DF_ae_0.025","ChiSqM_DF_ae_0.05","ChiSqM_DF_ae_0.1","ChiSqM_DF_ae_0.5","ChiSqM_DF_ae_0.9","ChiSqM_DF_ae_0.95","ChiSqM_DF_ae_0.975","ChiSqM_DF_ae_0.99","ChiSqM_DF_ae_NA","ChiSqM_PValue_ae_0.01","ChiSqM_PValue_ae_0.025","ChiSqM_PValue_ae_0.05","ChiSqM_PValue_ae_0.1","ChiSqM_PValue_ae_0.5","ChiSqM_PValue_ae_0.9","ChiSqM_PValue_ae_0.95","ChiSqM_PValue_ae_0.975","ChiSqM_PValue_ae_0.99","ChiSqM_PValue_ae_NA","ChiSqM_Value_ae_0.01","ChiSqM_Value_ae_0.025","ChiSqM_Value_ae_0.05","ChiSqM_Value_ae_0.1","ChiSqM_Value_ae_0.5","ChiSqM_Value_ae_0.9","ChiSqM_Value_ae_0.95","ChiSqM_Value_ae_0.975","ChiSqM_Value_ae_0.99","ChiSqM_Value_ae_NA","LL_ae_0.01","LL_ae_0.025","LL_ae_0.05","LL_ae_0.1","LL_ae_0.5","LL_ae_0.9","LL_ae_0.95","LL_ae_0.975","LL_ae_0.99","LL_ae_NA","RMSEA_90CI_LB_ae_0.01","RMSEA_90CI_LB_ae_0.025","RMSEA_90CI_LB_ae_0.05","RMSEA_90CI_LB_ae_0.1","RMSEA_90CI_LB_ae_0.5","RMSEA_90CI_LB_ae_0.9","RMSEA_90CI_LB_ae_0.95","RMSEA_90CI_LB_ae_0.975","RMSEA_90CI_LB_ae_0.99","RMSEA_90CI_LB_ae_NA","RMSEA_90CI_UB_ae_0.01","RMSEA_90CI_UB_ae_0.025","RMSEA_90CI_UB_ae_0.05","RMSEA_90CI_UB_ae_0.1","RMSEA_90CI_UB_ae_0.5","RMSEA_90CI_UB_ae_0.9","RMSEA_90CI_UB_ae_0.95","RMSEA_90CI_UB_ae_0.975","RMSEA_90CI_UB_ae_0.99","RMSEA_90CI_UB_ae_NA","RMSEA_Estimate_ae_0.01","RMSEA_Estimate_ae_0.025","RMSEA_Estimate_ae_0.05","RMSEA_Estimate_ae_0.1","RMSEA_Estimate_ae_0.5","RMSEA_Estimate_ae_0.9","RMSEA_Estimate_ae_0.95","RMSEA_Estimate_ae_0.975","RMSEA_Estimate_ae_0.99","RMSEA_Estimate_ae_NA","RMSEA_pLT05_ae_0.01","RMSEA_pLT05_ae_0.025","RMSEA_pLT05_ae_0.05","RMSEA_pLT05_ae_0.1","RMSEA_pLT05_ae_0.5","RMSEA_pLT05_ae_0.9","RMSEA_pLT05_ae_0.95","RMSEA_pLT05_ae_0.975","RMSEA_pLT05_ae_0.99","RMSEA_pLT05_ae_NA","SRMR_ae_0.01","SRMR_ae_0.025","SRMR_ae_0.05","SRMR_ae_0.1","SRMR_ae_0.5","SRMR_ae_0.9","SRMR_ae_0.95","SRMR_ae_0.975","SRMR_ae_0.99","SRMR_ae_NA","TLI_ae_0.01","TLI_ae_0.025","TLI_ae_0.05","TLI_ae_0.1","TLI_ae_0.5","TLI_ae_0.9","TLI_ae_0.95","TLI_ae_0.975","TLI_ae_0.99","TLI_ae_NA","UnrestrictedLL_ae_0.01","UnrestrictedLL_ae_0.025","UnrestrictedLL_ae_0.05","UnrestrictedLL_ae_0.1","UnrestrictedLL_ae_0.5","UnrestrictedLL_ae_0.9","UnrestrictedLL_ae_0.95","UnrestrictedLL_ae_0.975","UnrestrictedLL_ae_0.99","UnrestrictedLL_ae_NA"
"85","cov",37,0,0,1,500,2,2,0,6,4,"E",5538.567,5560.989,5580.125,5601.566,5684.965,5764.234,5787.553,5809.587,5829.533,795,5533.372,5555.794,5574.93,5596.371,5679.77,5759.039,5782.358,5804.392,5824.338,795,5548.095,5570.517,5589.653,5611.094,5694.493,5773.762,5797.081,5819.115,5839.061,795,0,0,0,0,1,1,1,1,1,795,2,2,2,2,2,2,2,2,2,795,0.0096,0.0249,0.0491,0.1005,0.5229,0.9115,0.9563,0.9769,0.9904,795,0.019,0.047,0.089,0.182,1.296,4.589,6.027,7.377,9.192,795,7,7,7,7,7,7,7,7,7,795,0.0053,0.0166,0.0381,0.0836,0.4521,0.877,0.9423,0.9734,0.9876,795,1.316,1.721,2.286,3.072,6.774,12.543,14.842,17.106,20.096,795,-2763.686,-2774.897,-2784.465,-2795.185,-2836.885,-2876.519,-2888.179,-2899.196,-2909.169,795,0,0,0,0,0,0,0.011,0.021,0.031,795,0,0,0.01,0.027,0.054,0.075,0.081,0.087,0.093,795,0,0,0,0,0,0.04,0.047,0.054,0.061,795,0.239,0.374,0.5,0.637,0.927,0.995,0.998,0.999,1,795,0.019,0.022,0.025,0.029,0.043,0.06,0.066,0.071,0.079,795,-0.05,-0.438,-1.874,0.391,1,1.181,1.782,2.989,6.993,795,-2759.83,-2770.916,-2780.608,-2790.869,-2833.193,-2873.331,-2884.899,-2895.466,-2906.083,795
"86","cov",40,0,1,1,500,2,2,0,6,4,"CE",6671.261,6693.91,6716.054,6738.282,6823.073,6905.927,6929.185,6949.898,6967.669,0,6666.066,6688.715,6710.859,6733.087,6817.878,6900.732,6923.99,6944.703,6962.474,0,6680.789,6703.438,6725.582,6747.811,6832.601,6915.455,6938.713,6959.426,6977.197,0,0.762,0.778,0.791,0.808,0.863,0.909,0.922,0.932,0.944,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,218.633,228.639,238.4,249.511,289.296,330.705,342.397,354.202,367.066,0,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,2e-04,7e-04,0.0029,0,21.663,24.933,28.074,32.047,46.38,63.915,70.279,74.634,79.683,0,-3330.033,-3341.357,-3352.43,-3363.544,-3405.939,-3447.366,-3458.995,-3469.351,-3478.237,0,0.035,0.043,0.049,0.056,0.078,0.1,0.107,0.112,0.117,0,0.097,0.103,0.109,0.115,0.136,0.157,0.164,0.168,0.173,0,0.065,0.072,0.078,0.085,0.106,0.128,0.134,0.139,0.144,0,0,0,0,0,0.001,0.024,0.056,0.102,0.186,0,0.058,0.062,0.065,0.07,0.084,0.101,0.107,0.111,0.118,0,0.932,0.937,0.94,0.945,0.961,0.974,0.978,0.981,0.984,0,-3307.507,-3317.883,-3328.535,-3340.705,-3382.433,-3422.99,-3434.765,-3444.324,-3454.284,0
"87","cov",41,1,1,1,500,2,2,0,6,4,"ACE",7316.524,7340.977,7359.642,7381.868,7463.403,7547.596,7572.09,7592.64,7617.59,0,7311.329,7335.782,7354.447,7376.673,7458.208,7542.401,7566.895,7587.445,7612.395,0,7326.052,7350.505,7369.171,7391.397,7472.931,7557.124,7581.618,7602.168,7627.118,0,0.9,0.909,0.917,0.926,0.954,0.978,0.984,0.989,0.993,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,354.632,367.888,377.97,391.889,438.91,488.152,501.818,514.199,529.75,0,7,7,7,7,7,7,7,7,7,0,0,0,0,0,4e-04,0.023,0.0603,0.1121,0.2015,0,9.722,11.644,13.52,16.209,26.796,40.639,45.106,48.822,54.415,0,-3652.664,-3664.891,-3674.224,-3685.337,-3726.104,-3768.2,-3780.448,-3790.722,-3803.198,0,0,0,0,0.018,0.046,0.07,0.077,0.082,0.089,0,0.066,0.072,0.077,0.084,0.106,0.128,0.134,0.139,0.146,0,0.028,0.036,0.043,0.051,0.075,0.098,0.104,0.109,0.116,0,0,0,0.001,0.003,0.072,0.421,0.578,0.69,0.797,0,0.04,0.045,0.048,0.052,0.066,0.084,0.089,0.094,0.101,0,0.971,0.974,0.976,0.979,0.987,0.994,0.995,0.997,0.998,0,-3639.73,-3651.936,-3660.463,-3671.332,-3712.809,-3754.257,-3766.329,-3776.642,-3786.321,0
"88","cov",42,2,1,1,500,2,2,0,6,4,"ACE",7765.81,7789.543,7807.154,7829.407,7911.344,7990.534,8013.792,8033.307,8055.545,0,7760.615,7784.348,7801.959,7824.212,7906.149,7985.339,8008.597,8028.112,8050.35,0,7775.338,7799.072,7816.682,7838.936,7920.873,8000.063,8023.32,8042.835,8065.073,0,0.94,0.948,0.954,0.96,0.979,0.994,0.998,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,467.08,481.711,492.938,508.572,558.696,610.725,625.646,640.987,655.236,0,7,7,7,7,7,7,7,7,7,0,0,0,0,1e-04,0.0097,0.1758,0.3118,0.468,0.6592,0,4.93,6.63,8.228,10.231,18.551,29.917,33.702,37.201,42.417,0,-3877.308,-3889.174,-3897.979,-3909.106,-3950.075,-3989.67,-4001.299,-4011.056,-4022.175,0,0,0,0,0,0.026,0.052,0.059,0.065,0.073,0,0.044,0.053,0.06,0.068,0.09,0.112,0.118,0.123,0.131,0,0,0,0.019,0.03,0.057,0.081,0.087,0.093,0.101,0,0.002,0.007,0.016,0.038,0.306,0.772,0.871,0.932,0.972,0,0.03,0.036,0.039,0.043,0.058,0.075,0.081,0.087,0.095,0,0.983,0.985,0.987,0.989,0.994,0.998,0.999,1,1.001,0,-3868.284,-3879.573,-3887.97,-3899.886,-3940.436,-3980.209,-3991.254,-4001.736,-4013.233,0
"89","cov",43,0,2,1,500,2,2,0,6,4,"CE",7246.426,7268.982,7290.754,7315.256,7398.178,7481.845,7505.314,7521.523,7548.649,0,7241.231,7263.787,7285.559,7310.061,7392.983,7476.65,7500.119,7516.328,7543.454,0,7255.954,7278.51,7300.282,7324.784,7407.706,7491.373,7514.842,7531.051,7558.177,0,0.762,0.772,0.781,0.791,0.825,0.857,0.866,0.873,0.883,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,496.811,510.32,521.421,535.95,589.01,642.939,659.043,673.655,688.76,0,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,71.423,77.186,82.24,88.007,109.842,133.412,140.868,146.562,154.057,0,-3617.615,-3628.894,-3639.78,-3652.03,-3693.491,-3735.325,-3747.06,-3755.164,-3768.727,0,0.108,0.114,0.119,0.125,0.144,0.163,0.168,0.172,0.178,0,0.165,0.171,0.176,0.181,0.2,0.219,0.224,0.228,0.234,0,0.136,0.142,0.147,0.152,0.171,0.19,0.196,0.2,0.205,0,0,0,0,0,0,0,0,0,0,0,0.095,0.098,0.101,0.104,0.115,0.128,0.133,0.137,0.142,0,0.932,0.935,0.937,0.94,0.95,0.959,0.962,0.964,0.967,0,-3565.757,-3576.569,-3585.993,-3597.095,-3638.479,-3679.782,-3690.142,-3699.283,-3710.656,0
"90","cov",44,1,2,1,500,2,2,0,6,4,"ACE",7701.204,7724.144,7744.534,7768.193,7855.397,7938.943,7962.546,7983.929,8010.272,0,7696.009,7718.948,7739.339,7762.997,7850.202,7933.748,7957.351,7978.734,8005.076,0,7710.732,7733.672,7754.062,7777.721,7864.925,7948.471,7972.074,7993.457,8019.8,0,0.864,0.871,0.878,0.885,0.912,0.936,0.942,0.948,0.954,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,564.344,578.875,591.369,607.917,663.037,719.75,735.222,748.053,768.233,0,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,35.678,39.512,43.053,47.676,65.214,85.194,91.163,96.671,103.686,0,-3845.004,-3856.474,-3866.67,-3878.499,-3922.101,-3963.874,-3975.676,-3986.367,-3999.538,0,0.062,0.068,0.074,0.08,0.101,0.122,0.128,0.133,0.139,0,0.121,0.127,0.132,0.138,0.158,0.179,0.184,0.189,0.195,0,0.091,0.096,0.101,0.108,0.129,0.149,0.155,0.16,0.166,0,0,0,0,0,0,0,0.002,0.004,0.01,0,0.072,0.075,0.078,0.082,0.095,0.108,0.113,0.117,0.123,0,0.961,0.963,0.965,0.967,0.975,0.982,0.984,0.985,0.987,0,-3812.019,-3826.856,-3835.01,-3846.743,-3888.867,-3930.082,-3941.737,-3952.409,-3964.591,0
"91","cov",45,2,2,1,500,2,2,0,6,4,"ACE",8053.533,8081.231,8101.115,8123.631,8207.733,8287.134,8308.143,8329.795,8351.969,0,8048.338,8076.036,8095.919,8118.435,8202.538,8281.939,8302.948,8324.6,8346.774,0,8063.061,8090.759,8110.643,8133.159,8217.262,8296.662,8317.671,8339.323,8361.498,0,0.91,0.916,0.922,0.929,0.949,0.967,0.972,0.975,0.979,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,630.648,647.789,662.563,678.186,735.109,794.741,811.988,826.141,839.947,0,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,1e-04,3e-04,0.0011,0.0035,0,21.162,24.109,26.962,30.348,43.868,60.995,66.098,71.147,76.378,0,-4021.169,-4035.018,-4044.96,-4056.218,-4098.269,-4137.969,-4148.474,-4159.3,-4170.387,0,0.034,0.041,0.047,0.053,0.075,0.097,0.102,0.108,0.113,0,0.096,0.101,0.107,0.113,0.133,0.154,0.159,0.165,0.17,0,0.064,0.07,0.076,0.082,0.103,0.124,0.13,0.135,0.141,0,0,0,0,0,0.001,0.035,0.07,0.121,0.202,0,0.058,0.062,0.065,0.069,0.082,0.097,0.102,0.107,0.114,0,0.974,0.976,0.978,0.98,0.986,0.991,0.992,0.993,0.994,0,-4000.315,-4011.642,-4023.604,-4034.623,-4075.671,-4114.816,-4126.309,-4135.754,-4146.591,0
"92","cov",46,0,0,2,500,2,2,0,6,4,"E",6920.956,6947.349,6965.238,6989.561,7072.587,7152.806,7174.797,7195.978,7215.59,903,6915.761,6942.153,6960.043,6984.365,7067.392,7147.611,7169.602,7190.783,7210.395,903,6930.484,6956.877,6974.766,6999.089,7082.115,7162.334,7184.325,7205.506,7225.118,903,0,0,0,0,1,1,1,1,1,903,2,2,2,2,2,2,2,2,2,903,0.012,0.0281,0.0534,0.1002,0.529,0.9135,0.9579,0.9805,0.9921,903,0.015,0.039,0.085,0.18,1.271,4.598,5.854,7.111,8.829,903,7,7,7,7,7,7,7,7,7,903,0.0073,0.0175,0.0359,0.0821,0.4545,0.8911,0.9444,0.9698,0.9862,903,1.377,1.79,2.251,2.933,6.757,12.602,14.99,16.939,19.188,903,-3454.88,-3468.077,-3477.021,-3489.183,-3530.696,-3570.806,-3581.801,-3592.392,-3602.198,903,0,0,0,0,0,0,0.012,0.021,0.028,903,0,0,0.009,0.025,0.054,0.075,0.081,0.086,0.091,903,0,0,0,0,0,0.04,0.048,0.053,0.059,903,0.274,0.382,0.49,0.633,0.928,0.995,0.998,0.999,1,903,0.019,0.022,0.025,0.028,0.043,0.061,0.067,0.072,0.081,903,-0.018,-0.445,-3.297,0.444,1,1.161,1.762,3.144,7.154,903,-3451.422,-3464.253,-3473.345,-3485.241,-3526.894,-3567.121,-3578.704,-3588.638,-3600.12,903
"93","cov",49,0,1,2,500,2,2,0,6,4,"CE",7626.005,7651.329,7674.316,7696.689,7777.283,7857.806,7881.197,7900.531,7924.369,0,7620.81,7646.134,7669.121,7691.494,7772.088,7852.611,7876.002,7895.336,7919.174,0,7635.533,7660.857,7683.844,7706.217,7786.811,7867.335,7890.725,7910.059,7933.897,0,0.712,0.746,0.771,0.797,0.89,0.965,0.983,0.997,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,76.448,81.383,86.775,93.047,118.901,147.922,156.193,163.679,173.785,0,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0.006,0.1464,0.2689,0.3924,0.5951,0,5.532,7.354,8.748,10.824,19.818,31.844,35.437,38.843,42.406,0,-3807.405,-3820.067,-3831.561,-3842.747,-3883.044,-3923.306,-3935.001,-3944.668,-3956.587,0,0,0,0,0,0.03,0.056,0.062,0.067,0.073,0,0.047,0.057,0.062,0.069,0.093,0.115,0.121,0.126,0.131,0,0,0.01,0.022,0.033,0.061,0.084,0.09,0.095,0.101,0,0.002,0.005,0.011,0.025,0.252,0.739,0.847,0.907,0.961,0,0.034,0.038,0.042,0.047,0.063,0.081,0.086,0.092,0.098,0,0.918,0.927,0.935,0.942,0.968,0.99,0.995,0.999,1.004,0,-3797.093,-3810.405,-3821.279,-3832.341,-3872.764,-3912.805,-3924.518,-3934.024,-3944.412,0
"94","cov",50,1,1,2,500,2,2,0,6,4,"ACE",8100.344,8119.483,8140.368,8163.148,8247.417,8326.621,8348.744,8365.608,8392.111,0,8095.149,8114.288,8135.173,8157.953,8242.222,8321.425,8343.549,8360.413,8386.916,0,8109.872,8129.012,8149.896,8172.677,8256.945,8336.149,8358.272,8375.136,8401.64,0,0.879,0.893,0.905,0.92,0.962,0.996,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,156.771,168.076,177.388,187.431,221.043,257.466,269.265,278.512,290.309,0,7,7,7,7,7,7,7,7,7,0,0,1e-04,2e-04,7e-04,0.0346,0.3439,0.5006,0.6544,0.7812,0,3.96,5.032,6.323,7.869,15.104,25.099,28.393,31.393,34.951,0,-4044.574,-4054.144,-4064.586,-4075.977,-4118.111,-4157.713,-4168.775,-4177.206,-4190.458,0,0,0,0,0,0.012,0.043,0.05,0.055,0.061,0,0.037,0.044,0.052,0.059,0.082,0.103,0.109,0.114,0.12,0,0,0,0,0.016,0.048,0.072,0.078,0.083,0.089,0,0.012,0.028,0.052,0.1,0.484,0.887,0.94,0.971,0.987,0,0.028,0.032,0.035,0.04,0.055,0.073,0.078,0.084,0.092,0,0.965,0.969,0.973,0.977,0.989,0.999,1.001,1.003,1.004,0,-4036.184,-4047.109,-4056.632,-4068.077,-4109.722,-4149.473,-4160.641,-4170.601,-4180.212,0
"95","cov",51,2,1,2,500,2,2,0,6,4,"ACE",8449.971,8472.608,8494.107,8515.312,8597.824,8681.906,8703.302,8725.42,8749.468,0,8444.776,8467.413,8488.912,8510.117,8592.629,8676.711,8698.106,8720.224,8744.273,0,8459.499,8482.137,8503.635,8524.841,8607.352,8691.434,8712.83,8734.948,8758.996,0,0.924,0.934,0.943,0.953,0.982,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,239.565,250.346,260.031,270.548,312.001,354.792,366.797,376.907,389.063,0,7,7,7,7,7,7,7,7,7,0,1e-04,2e-04,7e-04,0.0028,0.0839,0.5427,0.7035,0.8135,0.908,0,2.735,3.686,4.631,5.973,12.545,21.742,25.03,27.699,31.183,0,-4219.388,-4230.707,-4241.456,-4252.059,-4293.314,-4335.356,-4346.053,-4357.112,-4369.136,0,0,0,0,0,0,0.035,0.043,0.048,0.055,0,0.022,0.034,0.042,0.05,0.075,0.097,0.103,0.108,0.114,0,0,0,0,0,0.04,0.065,0.072,0.077,0.083,0,0.028,0.06,0.102,0.184,0.637,0.95,0.978,0.99,0.996,0,0.024,0.028,0.031,0.035,0.05,0.069,0.075,0.081,0.088,0,0.978,0.981,0.984,0.987,0.995,1.001,1.002,1.003,1.004,0,-4213.208,-4224.4,-4234.565,-4245.203,-4286.564,-4328.355,-4339.151,-4349.998,-4362.654,0
"96","cov",52,0,2,2,500,2,2,0,6,4,"CE",8053.064,8078.439,8100.691,8124.548,8209.767,8292.091,8314.435,8333.932,8357.083,0,8047.869,8073.244,8095.496,8119.353,8204.572,8286.896,8309.239,8328.737,8351.888,0,8062.592,8087.967,8110.219,8134.076,8219.296,8301.62,8323.963,8343.46,8366.611,0,0.766,0.78,0.792,0.808,0.862,0.909,0.92,0.93,0.941,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,222.235,231.878,240.197,250.171,288.195,331.251,344.296,355.363,369.263,0,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,2e-04,6e-04,0.0024,0,22.135,25.712,28.38,32.043,46.578,64.127,69.429,73.928,80.088,0,-4020.934,-4033.622,-4044.748,-4056.677,-4099.286,-4140.448,-4151.62,-4161.369,-4172.944,0,0.036,0.044,0.05,0.056,0.079,0.1,0.106,0.111,0.117,0,0.098,0.104,0.109,0.115,0.136,0.157,0.163,0.168,0.174,0,0.066,0.073,0.078,0.085,0.106,0.128,0.134,0.138,0.145,0,0,0,0,0,0.001,0.024,0.052,0.089,0.171,0,0.058,0.062,0.065,0.07,0.084,0.101,0.106,0.111,0.118,0,0.933,0.937,0.94,0.945,0.961,0.974,0.977,0.98,0.983,0,-3998.303,-4012.261,-4021.697,-4033.592,-4076.268,-4115.57,-4126.479,-4136.732,-4148.962,0
"97","cov",53,1,2,2,500,2,2,0,6,4,"ACE",8412.775,8439.765,8459.832,8481.697,8565.157,8644.113,8667.749,8686.148,8712.714,0,8407.58,8434.57,8454.637,8476.502,8559.962,8638.918,8662.554,8680.953,8707.519,0,8422.303,8449.293,8469.36,8491.225,8574.686,8653.641,8677.277,8695.676,8722.242,0,0.854,0.867,0.876,0.888,0.925,0.957,0.966,0.972,0.98,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,287.936,300.952,310.713,323.925,367.673,413.522,426.257,439.814,456.833,0,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0.0028,0.0085,0.02,0.0539,0,13.831,16.616,18.911,21.766,34.311,49.227,54.269,58.931,64,0,-4200.79,-4214.285,-4224.318,-4235.251,-4276.981,-4316.459,-4328.277,-4337.476,-4350.759,0,0,0.019,0.027,0.035,0.06,0.082,0.089,0.094,0.1,0,0.078,0.085,0.091,0.097,0.119,0.14,0.146,0.151,0.157,0,0.044,0.052,0.058,0.065,0.088,0.11,0.116,0.122,0.128,0,0,0,0,0,0.014,0.183,0.29,0.4,0.558,0,0.048,0.051,0.055,0.059,0.073,0.09,0.096,0.102,0.111,0,0.958,0.962,0.965,0.968,0.979,0.988,0.99,0.992,0.994,0,-4182.079,-4196.296,-4207.415,-4218.134,-4258.927,-4298.495,-4309.743,-4319.299,-4332.848,0
"98","cov",54,2,2,2,500,2,2,0,6,4,"ACE",8700.042,8719.765,8742.662,8767.045,8850.262,8934.652,8957.296,8976.385,8995.715,0,8694.847,8714.569,8737.467,8761.85,8845.067,8929.457,8952.101,8971.19,8990.52,0,8709.57,8729.293,8752.19,8776.573,8859.79,8944.18,8966.825,8985.913,9005.243,0,0.901,0.91,0.917,0.926,0.955,0.978,0.984,0.988,0.994,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,355.223,369.628,380.667,394.094,438.861,488.868,502.171,515.907,529.631,0,7,7,7,7,7,7,7,7,7,0,0,0,0,0,4e-04,0.0219,0.0542,0.1062,0.224,0,9.372,11.783,13.828,16.361,26.763,40.452,45.146,49.194,53.393,0,-4344.423,-4354.285,-4365.733,-4377.925,-4419.534,-4461.729,-4473.051,-4482.595,-4492.26,0,0,0,0,0.018,0.046,0.07,0.077,0.082,0.087,0,0.065,0.072,0.078,0.085,0.106,0.128,0.134,0.14,0.145,0,0.026,0.037,0.044,0.052,0.075,0.098,0.104,0.11,0.115,0,0,0,0.001,0.003,0.073,0.414,0.56,0.68,0.815,0,0.041,0.044,0.048,0.052,0.066,0.083,0.089,0.093,0.1,0,0.972,0.974,0.976,0.979,0.987,0.994,0.995,0.997,0.998,0,-4328.55,-4341.822,-4352.395,-4363.578,-4405.727,-4447.37,-4458.676,-4468.256,-4478.06,0
"99","cov",55,0,0,1,1000,2,2,0,6,4,"E",11148.69,11180.01,11211.77,11244.93,11360.4,11472.34,11508.64,11539.08,11565.74,609,11141.42,11172.74,11204.5,11237.66,11353.13,11465.07,11501.37,11531.81,11558.47,609,11158.22,11189.54,11221.3,11254.46,11369.93,11481.88,11518.17,11548.61,11575.27,609,0,0,0,0,1,1,1,1,1,609,2,2,2,2,2,2,2,2,2,609,0.0129,0.0316,0.0594,0.1094,0.5267,0.9118,0.9542,0.9791,0.9916,609,0.017,0.042,0.094,0.184,1.282,4.422,5.642,6.865,8.646,609,7,7,7,7,7,7,7,7,7,609,0.01,0.0248,0.0442,0.0898,0.4753,0.8803,0.9375,0.9671,0.9849,609,1.408,1.862,2.351,3.048,6.567,12.335,14.415,16.024,18.472,609,-5567.71,-5583.371,-5599.249,-5615.83,-5673.564,-5729.536,-5747.683,-5762.905,-5776.233,609,0,0,0,0,0,0,0.005,0.012,0.018,609,0,0,0.009,0.019,0.037,0.052,0.057,0.059,0.063,609,0,0,0,0,0,0.028,0.033,0.036,0.04,609,0.725,0.821,0.874,0.928,0.995,1,1,1,1,609,0.014,0.016,0.018,0.02,0.03,0.043,0.046,0.049,0.053,609,-0.087,-0.564,-3.068,0.434,1,1.193,1.892,2.935,7.29,609,-5564.465,-5579.724,-5595.55,-5611.825,-5669.793,-5726.269,-5743.469,-5759.208,-5772.782,609
