"","Method","id","ace_a","ace_c","ace_e","n","NGroups","NDependentVars","NIndependentVars","NContinuousLatentVars","Parameters","TrueModel","aBIC_ace_0.01","aBIC_ace_0.025","aBIC_ace_0.05","aBIC_ace_0.1","aBIC_ace_0.5","aBIC_ace_0.9","aBIC_ace_0.95","aBIC_ace_0.975","aBIC_ace_0.99","aBIC_ace_NA","AIC_ace_0.01","AIC_ace_0.025","AIC_ace_0.05","AIC_ace_0.1","AIC_ace_0.5","AIC_ace_0.9","AIC_ace_0.95","AIC_ace_0.975","AIC_ace_0.99","AIC_ace_NA","BIC_ace_0.01","BIC_ace_0.025","BIC_ace_0.05","BIC_ace_0.1","BIC_ace_0.5","BIC_ace_0.9","BIC_ace_0.95","BIC_ace_0.975","BIC_ace_0.99","BIC_ace_NA","CFI_ace_0.01","CFI_ace_0.025","CFI_ace_0.05","CFI_ace_0.1","CFI_ace_0.5","CFI_ace_0.9","CFI_ace_0.95","CFI_ace_0.975","CFI_ace_0.99","CFI_ace_NA","ChiSqBaseline_DF_ace_0.01","ChiSqBaseline_DF_ace_0.025","ChiSqBaseline_DF_ace_0.05","ChiSqBaseline_DF_ace_0.1","ChiSqBaseline_DF_ace_0.5","ChiSqBaseline_DF_ace_0.9","ChiSqBaseline_DF_ace_0.95","ChiSqBaseline_DF_ace_0.975","ChiSqBaseline_DF_ace_0.99","ChiSqBaseline_DF_ace_NA","ChiSqBaseline_PValue_ace_0.01","ChiSqBaseline_PValue_ace_0.025","ChiSqBaseline_PValue_ace_0.05","ChiSqBaseline_PValue_ace_0.1","ChiSqBaseline_PValue_ace_0.5","ChiSqBaseline_PValue_ace_0.9","ChiSqBaseline_PValue_ace_0.95","ChiSqBaseline_PValue_ace_0.975","ChiSqBaseline_PValue_ace_0.99","ChiSqBaseline_PValue_ace_NA","ChiSqBaseline_Value_ace_0.01","ChiSqBaseline_Value_ace_0.025","ChiSqBaseline_Value_ace_0.05","ChiSqBaseline_Value_ace_0.1","ChiSqBaseline_Value_ace_0.5","ChiSqBaseline_Value_ace_0.9","ChiSqBaseline_Value_ace_0.95","ChiSqBaseline_Value_ace_0.975","ChiSqBaseline_Value_ace_0.99","ChiSqBaseline_Value_ace_NA","ChiSqM_DF_ace_0.01","ChiSqM_DF_ace_0.025","ChiSqM_DF_ace_0.05","ChiSqM_DF_ace_0.1","ChiSqM_DF_ace_0.5","ChiSqM_DF_ace_0.9","ChiSqM_DF_ace_0.95","ChiSqM_DF_ace_0.975","ChiSqM_DF_ace_0.99","ChiSqM_DF_ace_NA","ChiSqM_PValue_ace_0.01","ChiSqM_PValue_ace_0.025","ChiSqM_PValue_ace_0.05","ChiSqM_PValue_ace_0.1","ChiSqM_PValue_ace_0.5","ChiSqM_PValue_ace_0.9","ChiSqM_PValue_ace_0.95","ChiSqM_PValue_ace_0.975","ChiSqM_PValue_ace_0.99","ChiSqM_PValue_ace_NA","ChiSqM_Value_ace_0.01","ChiSqM_Value_ace_0.025","ChiSqM_Value_ace_0.05","ChiSqM_Value_ace_0.1","ChiSqM_Value_ace_0.5","ChiSqM_Value_ace_0.9","ChiSqM_Value_ace_0.95","ChiSqM_Value_ace_0.975","ChiSqM_Value_ace_0.99","ChiSqM_Value_ace_NA","LL_ace_0.01","LL_ace_0.025","LL_ace_0.05","LL_ace_0.1","LL_ace_0.5","LL_ace_0.9","LL_ace_0.95","LL_ace_0.975","LL_ace_0.99","LL_ace_NA","RMSEA_90CI_LB_ace_0.01","RMSEA_90CI_LB_ace_0.025","RMSEA_90CI_LB_ace_0.05","RMSEA_90CI_LB_ace_0.1","RMSEA_90CI_LB_ace_0.5","RMSEA_90CI_LB_ace_0.9","RMSEA_90CI_LB_ace_0.95","RMSEA_90CI_LB_ace_0.975","RMSEA_90CI_LB_ace_0.99","RMSEA_90CI_LB_ace_NA","RMSEA_90CI_UB_ace_0.01","RMSEA_90CI_UB_ace_0.025","RMSEA_90CI_UB_ace_0.05","RMSEA_90CI_UB_ace_0.1","RMSEA_90CI_UB_ace_0.5","RMSEA_90CI_UB_ace_0.9","RMSEA_90CI_UB_ace_0.95","RMSEA_90CI_UB_ace_0.975","RMSEA_90CI_UB_ace_0.99","RMSEA_90CI_UB_ace_NA","RMSEA_Estimate_ace_0.01","RMSEA_Estimate_ace_0.025","RMSEA_Estimate_ace_0.05","RMSEA_Estimate_ace_0.1","RMSEA_Estimate_ace_0.5","RMSEA_Estimate_ace_0.9","RMSEA_Estimate_ace_0.95","RMSEA_Estimate_ace_0.975","RMSEA_Estimate_ace_0.99","RMSEA_Estimate_ace_NA","RMSEA_pLT05_ace_0.01","RMSEA_pLT05_ace_0.025","RMSEA_pLT05_ace_0.05","RMSEA_pLT05_ace_0.1","RMSEA_pLT05_ace_0.5","RMSEA_pLT05_ace_0.9","RMSEA_pLT05_ace_0.95","RMSEA_pLT05_ace_0.975","RMSEA_pLT05_ace_0.99","RMSEA_pLT05_ace_NA","SRMR_ace_0.01","SRMR_ace_0.025","SRMR_ace_0.05","SRMR_ace_0.1","SRMR_ace_0.5","SRMR_ace_0.9","SRMR_ace_0.95","SRMR_ace_0.975","SRMR_ace_0.99","SRMR_ace_NA","TLI_ace_0.01","TLI_ace_0.025","TLI_ace_0.05","TLI_ace_0.1","TLI_ace_0.5","TLI_ace_0.9","TLI_ace_0.95","TLI_ace_0.975","TLI_ace_0.99","TLI_ace_NA","UnrestrictedLL_ace_0.01","UnrestrictedLL_ace_0.025","UnrestrictedLL_ace_0.05","UnrestrictedLL_ace_0.1","UnrestrictedLL_ace_0.5","UnrestrictedLL_ace_0.9","UnrestrictedLL_ace_0.95","UnrestrictedLL_ace_0.975","UnrestrictedLL_ace_0.99","UnrestrictedLL_ace_NA"
"54","cov",51,2,1,2,500,2,2,0,6,4,"ACE",8447.589,8468.989,8490.075,8512.508,8593.918,8678.121,8700.196,8721.189,8745.838,7,8440.662,8462.062,8483.149,8505.581,8586.992,8671.194,8693.269,8714.262,8738.911,7,8460.293,8481.693,8502.78,8525.212,8606.623,8690.825,8712.9,8733.893,8758.542,7,0.961,0.971,0.977,0.984,1,1,1,1,1,7,2,2,2,2,2,2,2,2,2,7,0,0,0,0,0,0,0,0,0,7,239.565,250.4,260.13,270.548,312.001,354.819,366.797,376.907,389.063,7,6,6,6,6,6,6,6,6,6,7,0.0076,0.0196,0.0437,0.0941,0.5051,0.9097,0.9548,0.9771,0.9916,7,0.816,1.195,1.567,2.102,5.307,10.813,12.948,15.057,17.47,7,-4216.331,-4227.031,-4237.574,-4248.791,-4289.496,-4331.597,-4342.635,-4353.131,-4365.456,7,0,0,0,0,0,0,0.008,0.02,0.029,7,0,0,0,0.023,0.054,0.078,0.084,0.09,0.097,7,0,0,0,0,0,0.04,0.048,0.055,0.062,7,0.241,0.354,0.477,0.615,0.927,0.995,0.998,0.999,1,7,0.014,0.017,0.02,0.023,0.039,0.059,0.066,0.072,0.079,7,0.987,0.99,0.992,0.995,1.001,1.004,1.005,1.005,1.006,7,-4213.208,-4224.407,-4234.588,-4245.224,-4286.588,-4328.355,-4339.151,-4349.998,-4362.654,7
"55","cov",53,1,2,2,500,2,2,0,6,4,"ACE",8386.661,8414.935,8435.823,8457.262,8538.8,8619.003,8640.274,8659.022,8686.522,7,8379.735,8408.009,8428.897,8450.336,8531.874,8612.076,8633.347,8652.095,8679.595,7,8399.366,8427.64,8448.528,8469.967,8551.505,8631.707,8652.978,8671.726,8699.226,7,0.969,0.976,0.982,0.987,1,1,1,1,1,7,2,2,2,2,2,2,2,2,2,7,0,0,0,0,0,0,0,0,0,7,287.936,300.952,310.713,323.908,367.663,413.522,426.257,439.814,456.833,7,6,6,6,6,6,6,6,6,6,7,0.0085,0.0248,0.05,0.1021,0.5072,0.9092,0.9533,0.9762,0.9889,7,0.899,1.214,1.587,2.111,5.287,10.582,12.583,14.467,17.012,7,-4185.867,-4200.004,-4210.448,-4221.168,-4261.937,-4302.038,-4312.674,-4322.048,-4335.798,7,0,0,0,0,0,0,0,0.018,0.028,7,0,0,0,0.023,0.054,0.077,0.083,0.089,0.095,7,0,0,0,0,0,0.039,0.047,0.053,0.061,7,0.253,0.387,0.5,0.631,0.927,0.995,0.998,0.999,1,7,0.014,0.017,0.02,0.023,0.038,0.059,0.065,0.072,0.081,7,0.99,0.992,0.994,0.996,1.001,1.004,1.004,1.004,1.005,7,-4182.079,-4196.296,-4207.415,-4218.134,-4258.922,-4298.495,-4309.743,-4319.299,-4332.848,7
"56","cov",54,2,2,2,500,2,2,0,6,4,"ACE",8680.801,8704.962,8725.849,8747.848,8832.368,8915.893,8938.122,8957.233,8976.24,0,8673.874,8698.036,8718.922,8740.921,8825.442,8908.966,8931.195,8950.307,8969.313,0,8693.505,8717.667,8738.553,8760.552,8845.073,8928.597,8950.826,8969.938,8988.944,0,0.974,0.981,0.985,0.989,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,355.223,369.628,380.667,394.094,438.861,488.868,502.171,515.907,529.631,0,6,6,6,6,6,6,6,6,6,0,0.0081,0.0259,0.0485,0.1007,0.4946,0.8978,0.9461,0.9734,0.9887,0,0.901,1.265,1.687,2.225,5.392,10.621,12.675,14.32,17.196,0,-4332.937,-4345.018,-4355.461,-4366.461,-4408.721,-4450.483,-4461.597,-4471.153,-4480.657,0,0,0,0,0,0,0,0.004,0.017,0.028,0,0,0,0.008,0.025,0.055,0.077,0.084,0.088,0.096,0,0,0,0,0,0,0.039,0.047,0.053,0.061,0,0.246,0.394,0.494,0.628,0.924,0.994,0.997,0.999,1,0,0.014,0.017,0.02,0.023,0.038,0.058,0.065,0.073,0.08,0,0.991,0.994,0.995,0.996,1,1.003,1.003,1.004,1.004,0,-4328.55,-4341.822,-4352.395,-4363.578,-4405.727,-4447.37,-4458.676,-4468.256,-4478.06,0
"57","cov",59,1,1,1,1000,2,2,0,6,4,"ACE",14684.35,14714.27,14739,14770.18,14886.31,14996.52,15029.24,15056.77,15086.24,0,14674.65,14704.58,14729.31,14760.49,14876.61,14986.83,15019.55,15047.08,15076.55,0,14697.05,14726.98,14751.71,14782.89,14899.01,15009.23,15041.95,15069.48,15098.95,0,0.987,0.99,0.993,0.995,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,757.759,772.15,788.251,808.136,877.274,945.148,966.327,980.996,999.568,0,6,6,6,6,6,6,6,6,6,0,0.0084,0.0229,0.0527,0.1008,0.4935,0.9007,0.9465,0.9742,0.9887,0,0.905,1.251,1.682,2.194,5.4,10.622,12.43,14.662,17.196,0,-7333.325,-7348.288,-7360.653,-7376.243,-7434.305,-7489.413,-7505.774,-7519.539,-7534.273,0,0,0,0,0,0,0,0,0.013,0.02,0,0,0,0.005,0.017,0.039,0.055,0.059,0.063,0.068,0,0,0,0,0,0,0.028,0.033,0.038,0.043,0,0.636,0.757,0.848,0.908,0.992,1,1,1,1,0,0.01,0.012,0.014,0.016,0.027,0.041,0.046,0.05,0.056,0,0.996,0.997,0.998,0.998,1,1.001,1.002,1.002,1.002,0,-7329.262,-7345.173,-7357.507,-7373.203,-7431.149,-7486.609,-7502.477,-7516.508,-7531.378,0
"58","cov",60,2,1,1,1000,2,2,0,6,4,"ACE",15584.41,15620.4,15647.46,15678.14,15792.98,15906.46,15937.93,15971.21,16004.57,0,15574.71,15610.7,15637.76,15668.44,15783.29,15896.76,15928.24,15961.52,15994.87,0,15597.11,15633.1,15660.17,15690.85,15805.69,15919.17,15950.64,15983.92,16017.27,0,0.99,0.992,0.994,0.996,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,983.556,1005.041,1024.305,1043.027,1114.338,1189.535,1209.672,1227.806,1252.206,0,6,6,6,6,6,6,6,6,6,0,0.0095,0.0254,0.0513,0.0993,0.4943,0.8975,0.9502,0.9746,0.9917,0,0.805,1.244,1.631,2.228,5.394,10.657,12.519,14.399,16.861,0,-7783.355,-7801.351,-7814.881,-7830.222,-7887.644,-7944.383,-7960.118,-7976.759,-7993.435,0,0,0,0,0,0,0,0,0.012,0.019,0,0,0,0,0.018,0.039,0.055,0.059,0.063,0.067,0,0,0,0,0,0,0.028,0.033,0.037,0.043,0,0.651,0.769,0.846,0.906,0.992,1,1,1,1,0,0.009,0.012,0.013,0.016,0.026,0.041,0.046,0.05,0.058,0,0.997,0.997,0.998,0.999,1,1.001,1.001,1.001,1.002,0,-7781.068,-7797.718,-7812.396,-7827.417,-7884.561,-7941.659,-7956.939,-7973.881,-7990.245,0
"59","cov",62,1,2,1,1000,2,2,0,6,4,"ACE",15388.26,15415.47,15442.79,15474.23,15588.13,15703.4,15735.6,15765.85,15791.76,0,15378.56,15405.77,15433.09,15464.53,15578.43,15693.7,15725.91,15756.15,15782.06,0,15400.97,15428.18,15455.5,15486.94,15600.84,15716.1,15748.31,15778.56,15804.47,0,0.992,0.994,0.995,0.997,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1182.629,1203.933,1222.067,1245.314,1323.598,1404.428,1427.958,1445.393,1469.047,0,6,6,6,6,6,6,6,6,6,0,0.0119,0.0289,0.0557,0.1017,0.5007,0.9055,0.9478,0.9759,0.9886,0,0.912,1.215,1.664,2.148,5.341,10.579,12.288,14.063,16.287,0,-7685.28,-7698.887,-7712.546,-7728.266,-7785.217,-7842.85,-7858.954,-7874.077,-7887.03,0,0,0,0,0,0,0,0,0.011,0.018,0,0,0,0.004,0.017,0.039,0.054,0.058,0.062,0.066,0,0,0,0,0,0,0.028,0.032,0.037,0.041,0,0.679,0.784,0.854,0.908,0.992,1,1,1,1,0,0.009,0.011,0.013,0.015,0.026,0.041,0.046,0.052,0.057,0,0.997,0.998,0.998,0.999,1,1.001,1.001,1.001,1.001,0,-7681.247,-7696.068,-7708.94,-7725.409,-7782.294,-7840.131,-7856.031,-7870.786,-7884.027,0
"60","cov",63,2,2,1,1000,2,2,0,6,4,"ACE",16128.98,16157.51,16188.3,16221.63,16337.63,16450.03,16480.34,16508.63,16540.2,0,16119.28,16147.81,16178.61,16211.93,16327.93,16440.34,16470.64,16498.94,16530.5,0,16141.69,16170.22,16201.01,16234.34,16350.34,16462.74,16493.04,16521.34,16552.91,0,0.992,0.994,0.995,0.997,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1331.485,1349.894,1370.879,1391.976,1469.951,1552.385,1577.633,1594.95,1617.302,0,6,6,6,6,6,6,6,6,6,0,0.0102,0.0243,0.0477,0.0954,0.4996,0.9009,0.9513,0.9742,0.9903,0,0.863,1.247,1.617,2.194,5.35,10.78,12.718,14.509,16.684,0,-8055.643,-8069.907,-8085.303,-8101.967,-8159.967,-8216.17,-8231.32,-8245.47,-8261.251,0,0,0,0,0,0,0,0.003,0.013,0.019,0,0,0,0,0.017,0.039,0.055,0.059,0.063,0.067,0,0,0,0,0,0,0.028,0.033,0.038,0.042,0,0.66,0.764,0.838,0.903,0.992,1,1,1,1,0,0.009,0.011,0.013,0.015,0.026,0.042,0.047,0.052,0.059,0,0.997,0.998,0.998,0.999,1,1.001,1.001,1.001,1.001,0,-8052.275,-8066.674,-8082.159,-8098.776,-8156.802,-8213.373,-8228.632,-8241.5,-8257.743,0
"61","cov",68,1,1,2,1000,2,2,0,6,4,"ACE",16258.54,16296.95,16326.56,16358.28,16470.32,16587.1,16620.71,16647.17,16675.4,0,16248.84,16287.26,16316.86,16348.58,16460.62,16577.41,16611.01,16637.48,16665.71,0,16271.24,16309.66,16339.27,16370.99,16483.03,16599.81,16633.42,16659.88,16688.11,0,0.975,0.98,0.985,0.989,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,352.979,367.722,378.629,391.322,440.967,491.53,507.116,517.799,533.49,0,6,6,6,6,6,6,6,6,6,0,0.0093,0.0237,0.0518,0.101,0.5059,0.897,0.9447,0.9721,0.9878,0,0.928,1.292,1.704,2.23,5.299,10.614,12.479,14.583,16.973,0,-8120.42,-8139.628,-8154.433,-8170.291,-8226.313,-8284.704,-8301.506,-8314.74,-8328.854,0,0,0,0,0,0,0,0,0.013,0.019,0,0,0,0.006,0.018,0.038,0.055,0.059,0.063,0.067,0,0,0,0,0,0,0.028,0.033,0.038,0.043,0,0.649,0.761,0.847,0.908,0.992,1,1,1,1,0,0.011,0.013,0.015,0.017,0.027,0.041,0.045,0.049,0.055,0,0.992,0.993,0.995,0.996,1.001,1.003,1.003,1.004,1.004,0,-8117.145,-8137.025,-8151.789,-8167.05,-8223.352,-8281.538,-8298.892,-8312.56,-8325.961,0
"62","cov",69,2,1,2,1000,2,2,0,6,4,"ACE",16976.11,17010.35,17036.6,17066.38,17185.03,17296.82,17331.28,17362.36,17392.15,0,16966.41,17000.65,17026.91,17056.68,17175.33,17287.12,17321.59,17352.66,17382.46,0,16988.82,17023.05,17049.31,17079.09,17197.74,17309.53,17343.99,17375.06,17404.86,0,0.982,0.987,0.99,0.993,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,520.248,538.029,549.966,564.932,621.343,682.108,699.417,715.536,734.08,0,6,6,6,6,6,6,6,6,6,0,0.0106,0.028,0.0551,0.1021,0.4931,0.9006,0.9488,0.9745,0.9892,0,0.895,1.246,1.651,2.197,5.402,10.583,12.302,14.132,16.661,0,-8479.207,-8496.325,-8509.454,-8524.341,-8583.667,-8639.561,-8656.794,-8672.33,-8687.228,0,0,0,0,0,0,0,0,0.011,0.019,0,0,0,0.003,0.017,0.039,0.054,0.058,0.062,0.067,0,0,0,0,0,0,0.028,0.032,0.037,0.042,0,0.664,0.78,0.853,0.909,0.992,1,1,1,1,0,0.01,0.012,0.014,0.017,0.027,0.041,0.046,0.05,0.055,0,0.994,0.996,0.997,0.998,1,1.002,1.002,1.003,1.003,0,-8475.449,-8493.689,-8506.825,-8521.447,-8580.65,-8636.754,-8654.018,-8668.68,-8684.673,0
"63","cov",71,1,2,2,1000,2,2,0,6,4,"ACE",16866.46,16896.26,16922.34,16951.88,17069.81,17182.47,17213.29,17242.02,17268.3,0,16856.77,16886.57,16912.65,16942.18,17060.12,17172.77,17203.59,17232.33,17258.6,0,16879.17,16908.97,16935.05,16964.59,17082.52,17195.18,17226,17254.73,17281.01,0,0.985,0.988,0.991,0.993,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,620.077,640.451,655.76,673.186,735.231,800.203,818.532,833.015,854.713,0,6,6,6,6,6,6,6,6,6,0,0.0103,0.0219,0.0476,0.0936,0.4933,0.8989,0.9471,0.9747,0.9906,0,0.851,1.24,1.673,2.214,5.402,10.834,12.724,14.783,16.701,0,-8424.384,-8439.284,-8452.323,-8467.091,-8526.059,-8582.387,-8597.797,-8612.162,-8625.301,0,0,0,0,0,0,0,0.003,0.014,0.019,0,0,0,0.005,0.018,0.039,0.055,0.059,0.063,0.067,0,0,0,0,0,0,0.028,0.033,0.038,0.042,0,0.661,0.752,0.838,0.901,0.992,1,1,1,1,0,0.01,0.012,0.014,0.016,0.027,0.041,0.046,0.05,0.056,0,0.995,0.996,0.997,0.998,1,1.002,1.002,1.002,1.002,0,-8421.752,-8436.187,-8449.617,-8463.859,-8522.997,-8579.308,-8594.596,-8609.61,-8623.369,0
"64","cov",72,2,2,2,1000,2,2,0,6,4,"ACE",17447.93,17485.09,17511.72,17542.4,17656.25,17772.02,17805.23,17834.88,17868.07,0,17438.24,17475.4,17502.03,17532.7,17646.56,17762.33,17795.54,17825.19,17858.37,0,17460.64,17497.8,17524.43,17555.1,17668.96,17784.73,17817.94,17847.59,17880.77,0,0.988,0.99,0.993,0.995,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,754.771,773.246,787.436,808.19,876.466,945.377,965.48,984.827,1004.632,0,6,6,6,6,6,6,6,6,6,0,0.0105,0.0272,0.0534,0.1042,0.4991,0.8969,0.9498,0.9739,0.9906,0,0.839,1.257,1.634,2.234,5.355,10.526,12.395,14.225,16.612,0,-8715.117,-8733.698,-8747.014,-8762.351,-8819.278,-8877.164,-8893.769,-8908.594,-8925.185,0,0,0,0,0,0,0,0,0.012,0.019,0,0,0,0,0.018,0.039,0.054,0.059,0.062,0.067,0,0,0,0,0,0,0.027,0.033,0.037,0.042,0,0.664,0.777,0.85,0.91,0.992,1,1,1,1,0,0.01,0.012,0.014,0.016,0.027,0.041,0.046,0.05,0.055,0,0.996,0.997,0.998,0.998,1,1.001,1.002,1.002,1.002,0,-8711.758,-8730.902,-8744.36,-8759.113,-8816.179,-8873.995,-8890.448,-8905.926,-8922.693,0
"65","uni",5,1,1,1,100,2,2,0,6,4,"ACE",1422.718,1432.62,1443.252,1454.153,1492.374,1528.197,1539.53,1547.111,1554.817,0,1422.198,1432.099,1442.731,1453.632,1491.853,1527.676,1539.009,1546.59,1554.297,0,1435.391,1445.292,1455.924,1466.826,1505.046,1540.869,1552.202,1559.783,1567.49,0,0.869,0.898,0.919,0.941,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,53.309,58.264,62.743,68.346,88.73,111.663,118.301,124.615,131.29,0,6,6,6,6,6,6,6,6,6,0,0.0099,0.0229,0.044,0.0891,0.4883,0.8957,0.9461,0.9731,0.99,0,0.853,1.269,1.682,2.245,5.441,10.973,12.932,14.661,16.787,0,-707.099,-712.049,-717.366,-722.816,-741.926,-759.838,-765.504,-769.295,-773.148,0,0,0,0,0,0,0,0.016,0.041,0.06,0,0,0,0.017,0.057,0.123,0.175,0.189,0.2,0.212,0,0,0,0,0,0,0.091,0.107,0.12,0.134,0,0.034,0.065,0.108,0.185,0.635,0.94,0.97,0.986,0.995,0,0.032,0.037,0.043,0.05,0.084,0.129,0.145,0.159,0.175,0,0.956,0.966,0.973,0.98,1.002,1.015,1.018,1.02,1.023,0,-704.167,-708.688,-714.029,-719.954,-738.759,-756.939,-762.635,-766.486,-770.787,0
"66","uni",6,2,1,1,100,2,2,0,6,4,"ACE",1511.913,1524.174,1533.49,1545.267,1582.699,1619.159,1629.591,1639.365,1648.404,0,1511.392,1523.653,1532.969,1544.746,1582.178,1618.638,1629.07,1638.845,1647.883,0,1524.585,1536.846,1546.162,1557.939,1595.371,1631.832,1642.263,1652.038,1661.076,0,0.896,0.92,0.94,0.957,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,73.961,78.949,84.292,90.756,112.947,136.862,143.856,150.577,157.892,0,6,6,6,6,6,6,6,6,6,0,0.0097,0.0231,0.0508,0.0953,0.49,0.9021,0.9514,0.9782,0.9925,0,0.782,1.165,1.616,2.184,5.427,10.782,12.545,14.639,16.862,0,-751.696,-757.826,-762.485,-768.373,-787.089,-805.319,-810.535,-815.422,-819.941,0,0,0,0,0,0,0,0,0.041,0.061,0,0,0,0,0.055,0.123,0.174,0.186,0.2,0.213,0,0,0,0,0,0,0.089,0.104,0.12,0.135,0,0.033,0.065,0.12,0.194,0.636,0.944,0.974,0.989,0.996,0,0.029,0.034,0.041,0.049,0.082,0.128,0.143,0.159,0.175,0,0.965,0.973,0.98,0.986,1.002,1.012,1.014,1.015,1.017,0,-748.87,-754.573,-759.264,-765.053,-784.159,-802.333,-807.455,-812.472,-817.409,0
"67","uni",8,1,2,1,100,2,2,0,6,4,"ACE",1494.736,1505.092,1514.991,1525.673,1563.08,1598.14,1608.171,1616.438,1625.446,0,1494.215,1504.571,1514.47,1525.152,1562.559,1597.619,1607.65,1615.918,1624.926,0,1507.409,1517.764,1527.664,1538.345,1575.753,1610.812,1620.843,1629.111,1638.119,0,0.912,0.935,0.948,0.964,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,89.046,96.737,102.759,109.143,134.142,159.705,167.05,174.397,184.384,0,6,6,6,6,6,6,6,6,6,0,0.0092,0.0232,0.0466,0.097,0.4913,0.8961,0.9471,0.9745,0.9916,0,0.811,1.247,1.671,2.241,5.418,10.731,12.779,14.587,16.988,0,-743.108,-748.286,-753.235,-758.576,-777.28,-794.809,-799.825,-803.959,-808.463,0,0,0,0,0,0,0,0.012,0.041,0.062,0,0,0,0.015,0.057,0.123,0.173,0.188,0.199,0.213,0,0,0,0,0,0,0.089,0.106,0.12,0.135,0,0.032,0.066,0.113,0.197,0.637,0.94,0.971,0.987,0.996,0,0.028,0.034,0.04,0.047,0.08,0.126,0.143,0.156,0.178,0,0.971,0.978,0.983,0.988,1.001,1.01,1.011,1.013,1.015,0,-739.48,-744.91,-749.771,-755.457,-774.329,-792.104,-796.646,-800.774,-806.238,0
"68","uni",9,2,2,1,100,2,2,0,6,4,"ACE",1567.246,1579.635,1589.492,1599.509,1637.018,1673.052,1682.465,1690.377,1699.091,0,1566.725,1579.114,1588.971,1598.988,1636.497,1672.531,1681.945,1689.856,1698.57,0,1579.918,1592.307,1602.164,1612.181,1649.691,1685.724,1695.138,1703.049,1711.763,0,0.92,0.94,0.953,0.966,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,102.817,110.395,116.252,122.664,148.633,175.468,183.527,189.815,197.649,0,6,6,6,6,6,6,6,6,6,0,0.007,0.0234,0.0482,0.0949,0.4981,0.8925,0.9449,0.9726,0.9887,0,0.899,1.28,1.698,2.275,5.361,10.78,12.689,14.593,17.575,0,-779.362,-785.557,-790.485,-795.494,-814.249,-832.266,-836.972,-840.928,-845.285,0,0,0,0,0,0,0,0.009,0.041,0.066,0,0,0,0.019,0.059,0.122,0.174,0.187,0.199,0.217,0,0,0,0,0,0,0.089,0.106,0.12,0.139,0,0.026,0.066,0.116,0.194,0.643,0.938,0.97,0.986,0.994,0,0.029,0.034,0.04,0.048,0.079,0.128,0.146,0.162,0.182,0,0.973,0.98,0.984,0.989,1.001,1.009,1.01,1.011,1.012,0,-776.666,-782.497,-787.043,-792.305,-811.231,-829.407,-834.139,-837.904,-842.448,0
