"","Method","id","ace_a","ace_c","ace_e","n","NGroups","NDependentVars","NIndependentVars","NContinuousLatentVars","Parameters","TrueModel","aBIC_ace_0.01","aBIC_ace_0.025","aBIC_ace_0.05","aBIC_ace_0.1","aBIC_ace_0.5","aBIC_ace_0.9","aBIC_ace_0.95","aBIC_ace_0.975","aBIC_ace_0.99","aBIC_ace_NA","AIC_ace_0.01","AIC_ace_0.025","AIC_ace_0.05","AIC_ace_0.1","AIC_ace_0.5","AIC_ace_0.9","AIC_ace_0.95","AIC_ace_0.975","AIC_ace_0.99","AIC_ace_NA","BIC_ace_0.01","BIC_ace_0.025","BIC_ace_0.05","BIC_ace_0.1","BIC_ace_0.5","BIC_ace_0.9","BIC_ace_0.95","BIC_ace_0.975","BIC_ace_0.99","BIC_ace_NA","CFI_ace_0.01","CFI_ace_0.025","CFI_ace_0.05","CFI_ace_0.1","CFI_ace_0.5","CFI_ace_0.9","CFI_ace_0.95","CFI_ace_0.975","CFI_ace_0.99","CFI_ace_NA","ChiSqBaseline_DF_ace_0.01","ChiSqBaseline_DF_ace_0.025","ChiSqBaseline_DF_ace_0.05","ChiSqBaseline_DF_ace_0.1","ChiSqBaseline_DF_ace_0.5","ChiSqBaseline_DF_ace_0.9","ChiSqBaseline_DF_ace_0.95","ChiSqBaseline_DF_ace_0.975","ChiSqBaseline_DF_ace_0.99","ChiSqBaseline_DF_ace_NA","ChiSqBaseline_PValue_ace_0.01","ChiSqBaseline_PValue_ace_0.025","ChiSqBaseline_PValue_ace_0.05","ChiSqBaseline_PValue_ace_0.1","ChiSqBaseline_PValue_ace_0.5","ChiSqBaseline_PValue_ace_0.9","ChiSqBaseline_PValue_ace_0.95","ChiSqBaseline_PValue_ace_0.975","ChiSqBaseline_PValue_ace_0.99","ChiSqBaseline_PValue_ace_NA","ChiSqBaseline_Value_ace_0.01","ChiSqBaseline_Value_ace_0.025","ChiSqBaseline_Value_ace_0.05","ChiSqBaseline_Value_ace_0.1","ChiSqBaseline_Value_ace_0.5","ChiSqBaseline_Value_ace_0.9","ChiSqBaseline_Value_ace_0.95","ChiSqBaseline_Value_ace_0.975","ChiSqBaseline_Value_ace_0.99","ChiSqBaseline_Value_ace_NA","ChiSqM_DF_ace_0.01","ChiSqM_DF_ace_0.025","ChiSqM_DF_ace_0.05","ChiSqM_DF_ace_0.1","ChiSqM_DF_ace_0.5","ChiSqM_DF_ace_0.9","ChiSqM_DF_ace_0.95","ChiSqM_DF_ace_0.975","ChiSqM_DF_ace_0.99","ChiSqM_DF_ace_NA","ChiSqM_PValue_ace_0.01","ChiSqM_PValue_ace_0.025","ChiSqM_PValue_ace_0.05","ChiSqM_PValue_ace_0.1","ChiSqM_PValue_ace_0.5","ChiSqM_PValue_ace_0.9","ChiSqM_PValue_ace_0.95","ChiSqM_PValue_ace_0.975","ChiSqM_PValue_ace_0.99","ChiSqM_PValue_ace_NA","ChiSqM_Value_ace_0.01","ChiSqM_Value_ace_0.025","ChiSqM_Value_ace_0.05","ChiSqM_Value_ace_0.1","ChiSqM_Value_ace_0.5","ChiSqM_Value_ace_0.9","ChiSqM_Value_ace_0.95","ChiSqM_Value_ace_0.975","ChiSqM_Value_ace_0.99","ChiSqM_Value_ace_NA","LL_ace_0.01","LL_ace_0.025","LL_ace_0.05","LL_ace_0.1","LL_ace_0.5","LL_ace_0.9","LL_ace_0.95","LL_ace_0.975","LL_ace_0.99","LL_ace_NA","RMSEA_90CI_LB_ace_0.01","RMSEA_90CI_LB_ace_0.025","RMSEA_90CI_LB_ace_0.05","RMSEA_90CI_LB_ace_0.1","RMSEA_90CI_LB_ace_0.5","RMSEA_90CI_LB_ace_0.9","RMSEA_90CI_LB_ace_0.95","RMSEA_90CI_LB_ace_0.975","RMSEA_90CI_LB_ace_0.99","RMSEA_90CI_LB_ace_NA","RMSEA_90CI_UB_ace_0.01","RMSEA_90CI_UB_ace_0.025","RMSEA_90CI_UB_ace_0.05","RMSEA_90CI_UB_ace_0.1","RMSEA_90CI_UB_ace_0.5","RMSEA_90CI_UB_ace_0.9","RMSEA_90CI_UB_ace_0.95","RMSEA_90CI_UB_ace_0.975","RMSEA_90CI_UB_ace_0.99","RMSEA_90CI_UB_ace_NA","RMSEA_Estimate_ace_0.01","RMSEA_Estimate_ace_0.025","RMSEA_Estimate_ace_0.05","RMSEA_Estimate_ace_0.1","RMSEA_Estimate_ace_0.5","RMSEA_Estimate_ace_0.9","RMSEA_Estimate_ace_0.95","RMSEA_Estimate_ace_0.975","RMSEA_Estimate_ace_0.99","RMSEA_Estimate_ace_NA","RMSEA_pLT05_ace_0.01","RMSEA_pLT05_ace_0.025","RMSEA_pLT05_ace_0.05","RMSEA_pLT05_ace_0.1","RMSEA_pLT05_ace_0.5","RMSEA_pLT05_ace_0.9","RMSEA_pLT05_ace_0.95","RMSEA_pLT05_ace_0.975","RMSEA_pLT05_ace_0.99","RMSEA_pLT05_ace_NA","SRMR_ace_0.01","SRMR_ace_0.025","SRMR_ace_0.05","SRMR_ace_0.1","SRMR_ace_0.5","SRMR_ace_0.9","SRMR_ace_0.95","SRMR_ace_0.975","SRMR_ace_0.99","SRMR_ace_NA","TLI_ace_0.01","TLI_ace_0.025","TLI_ace_0.05","TLI_ace_0.1","TLI_ace_0.5","TLI_ace_0.9","TLI_ace_0.95","TLI_ace_0.975","TLI_ace_0.99","TLI_ace_NA","UnrestrictedLL_ace_0.01","UnrestrictedLL_ace_0.025","UnrestrictedLL_ace_0.05","UnrestrictedLL_ace_0.1","UnrestrictedLL_ace_0.5","UnrestrictedLL_ace_0.9","UnrestrictedLL_ace_0.95","UnrestrictedLL_ace_0.975","UnrestrictedLL_ace_0.99","UnrestrictedLL_ace_NA"
"35","cor",61,0,2,1,1000,2,2,0,6,4,"CE",10049.465,10067.744,10086.309,10111.828,10187.721,10264.832,10287.13,10307.631,10328.212,1212,10039.77,10058.048,10076.613,10102.132,10178.025,10255.136,10277.435,10297.936,10318.517,1212,10062.174,10080.452,10099.017,10124.536,10200.429,10277.54,10299.838,10320.34,10340.921,1212,1,1,1,1,1,1,1,1,1,1212,2,2,2,2,2,2,2,2,2,1212,0,0,0,0,0,0,0,0,0,1212,1036.989,1057.57,1078.287,1100.37,1177.841,1253.374,1279.013,1296.724,1315.799,1212,6,6,6,6,6,6,6,6,6,1212,0.7461,0.8463,0.9849,0.9979,1,1,1,1,1,1212,0,0,0,0,0,0.495,1.014,2.69,3.471,1212,-5015.885,-5025.024,-5034.307,-5047.066,-5085.013,-5123.568,-5134.717,-5144.968,-5155.259,1212,0,0,0,0,0,0,0,0,0,1212,0,0,0,0,0,0,0,0.023,0.029,1212,0,0,0,0,0,0,0,0,0,1212,0.998,0.999,1,1,1,1,1,1,1,1212,0,0,0,0,0,0.003,0.005,0.008,0.008,1212,1.001,1.001,1.001,1.002,1.002,1.002,1.002,1.002,1.002,1212,-5015.5,-5025.024,-5034.204,-5046.933,-5084.832,-5123.501,-5134.581,-5144.745,-5155.096,1212
"36","cor",64,0,0,2,1000,2,2,0,6,4,"E",11358.91,11360.5,11361.6,11362.88,11365.09,11365.2,11365.2,11365.2,11365.2,1581,11349.22,11350.81,11351.91,11353.18,11355.39,11355.51,11355.51,11355.51,11355.51,1581,11371.62,11373.21,11374.31,11375.59,11377.8,11377.91,11377.91,11377.91,11377.91,1581,0.96,1,1,1,1,1,1,1,1,1581,2,2,2,2,2,2,2,2,2,1581,0.0177,0.0362,0.0718,0.1385,0.5654,0.9219,0.9636,0.9838,0.9938,1581,0.012,0.032,0.073,0.162,1.14,3.948,5.266,6.558,8.066,1581,6,6,6,6,6,6,6,6,6,1581,0.4043,0.5679,0.7134,0.8442,0.9983,1,1,1,1,1581,0,0,0,0.003,0.462,2.707,3.703,4.811,6.165,1581,-5670.609,-5671.404,-5671.953,-5672.592,-5673.697,-5673.753,-5673.753,-5673.753,-5673.753,1581,0,0,0,0,0,0,0,0,0,1581,0,0,0,0,0,0.023,0.031,0.036,0.042,1581,0,0,0,0,0,0,0,0,0.005,1581,0.986,0.995,0.998,0.999,1,1,1,1,1,1581,0,0,0,0.001,0.007,0.016,0.019,0.022,0.025,1581,0.987,1,1,1,1,2.968,6.421,11.421,25.556,1581,-5669.718,-5670.433,-5671.12,-5671.776,-5673.183,-5673.672,-5673.716,-5673.737,-5673.747,1581
"37","cor",65,1,0,2,1000,2,2,0,6,4,"AE",11157.03,11167.31,11175.75,11185.87,11218.84,11247.58,11255.08,11261.45,11269.77,658,11147.33,11157.61,11166.05,11176.17,11209.14,11237.88,11245.38,11251.76,11260.07,658,11169.74,11180.01,11188.46,11198.58,11231.55,11260.29,11267.79,11274.16,11282.48,658,1,1,1,1,1,1,1,1,1,658,2,2,2,2,2,2,2,2,2,658,0,0,0,0,0,0,0,0,0,658,95.862,103.749,110.431,117.951,146.614,179.631,189.543,197.985,208.186,658,6,6,6,6,6,6,6,6,6,658,0.7702,0.8631,0.9146,0.9869,1,1,1,1,1,658,0,0,0,0,0,0.965,2.046,2.544,3.268,658,-5569.666,-5574.805,-5579.026,-5584.088,-5600.571,-5614.942,-5618.691,-5621.879,-5626.036,658,0,0,0,0,0,0,0,0,0,658,0,0,0,0,0,0,0.015,0.022,0.028,658,0,0,0,0,0,0,0,0,0,658,0.999,0.999,1,1,1,1,1,1,1,658,0,0,0,0,0,0.009,0.014,0.015,0.017,658,1.006,1.007,1.009,1.01,1.013,1.017,1.018,1.019,1.021,658,-5569.618,-5574.674,-5578.958,-5583.904,-5600.442,-5614.777,-5618.461,-5621.849,-5625.765,658
"38","cor",66,2,0,2,1000,2,2,0,6,4,"AE",10924.23,10938.43,10949.35,10964.43,11011.57,11056.54,11068.69,11076.8,11090.59,873,10914.53,10928.74,10939.65,10954.73,11001.87,11046.84,11059,11067.11,11080.89,873,10936.94,10951.14,10962.06,10977.14,11024.27,11069.25,11081.4,11089.51,11103.29,873,1,1,1,1,1,1,1,1,1,873,2,2,2,2,2,2,2,2,2,873,0,0,0,0,0,0,0,0,0,873,274.268,288.398,296.937,308.906,354.289,400.8,415.889,426.733,440.901,873,6,6,6,6,6,6,6,6,6,873,0.4791,0.7357,0.8887,0.9924,1,1,1,1,1,873,0,0,0,0,0,0.784,2.308,3.557,5.451,873,-5453.267,-5460.369,-5465.826,-5473.365,-5496.935,-5519.422,-5525.499,-5529.554,-5536.445,873,0,0,0,0,0,0,0,0,0,873,0,0,0,0,0,0,0.019,0.03,0.039,873,0,0,0,0,0,0,0,0,0,873,0.991,0.998,1,1,1,1,1,1,1,873,0,0,0,0,0,0.008,0.014,0.017,0.021,873,1,1.002,1.003,1.005,1.006,1.006,1.007,1.007,1.007,873,-5453.225,-5460.369,-5465.692,-5473.339,-5496.609,-5519.239,-5525.217,-5529.534,-5536.402,873
"39","cor",67,0,1,2,1000,2,2,0,6,4,"CE",11054.47,11064.6,11075.58,11088.72,11128.6,11165.1,11175.29,11183.88,11195.73,642,11044.77,11054.9,11065.88,11079.03,11118.91,11155.4,11165.6,11174.18,11186.03,642,11067.18,11077.3,11088.29,11101.43,11141.31,11177.81,11188,11196.58,11208.44,642,1,1,1,1,1,1,1,1,1,642,2,2,2,2,2,2,2,2,2,642,0,0,0,0,0,0,0,0,0,642,169.472,181.601,190.817,200.601,237.025,276.827,289.925,301.127,310.714,642,6,6,6,6,6,6,6,6,6,642,0.5193,0.6598,0.8347,0.9663,1,1,1,1,1,642,0,0,0,0,0,1.387,2.79,4.123,5.17,642,-5518.386,-5523.45,-5528.941,-5535.513,-5555.454,-5573.702,-5578.799,-5583.09,-5589.017,642,0,0,0,0,0,0,0,0,0,642,0,0,0,0,0,0,0.024,0.033,0.038,642,0,0,0,0,0,0,0,0,0,642,0.993,0.997,0.999,1,1,1,1,1,1,642,0,0,0,0,0,0.01,0.014,0.017,0.019,642,1.001,1.003,1.005,1.006,1.008,1.01,1.01,1.011,1.011,642,-5518.386,-5523.179,-5528.769,-5535.314,-5555.241,-5573.363,-5578.195,-5582.835,-5588.956,642
"40","cor",70,0,2,2,1000,2,2,0,6,4,"CE",10678.03,10697.14,10712.36,10732.4,10789.08,10843,10856.66,10870.14,10888.15,818,10668.34,10687.45,10702.67,10722.71,10779.39,10833.31,10846.96,10860.44,10878.46,818,10690.74,10709.85,10725.07,10745.11,10801.79,10855.71,10869.36,10882.85,10900.86,818,1,1,1,1,1,1,1,1,1,818,2,2,2,2,2,2,2,2,2,818,0,0,0,0,0,0,0,0,0,818,477.049,495.009,508.978,522.311,576.452,633.462,652.838,668.179,688.108,818,6,6,6,6,6,6,6,6,6,818,0.6949,0.8254,0.9027,0.9775,1,1,1,1,1,818,0,0,0,0,0,1.177,2.177,2.851,3.843,818,-5330.168,-5339.723,-5347.334,-5357.353,-5385.693,-5412.654,-5419.481,-5426.222,-5435.229,818,0,0,0,0,0,0,0,0,0,818,0,0,0,0,0,0,0.017,0.025,0.031,818,0,0,0,0,0,0,0,0,0,818,0.998,0.999,1,1,1,1,1,1,1,818,0,0,0,0,0,0.007,0.01,0.011,0.013,818,1.001,1.002,1.002,1.003,1.003,1.004,1.004,1.004,1.004,818,-5329.6,-5339.375,-5347.324,-5356.949,-5385.512,-5412.589,-5419.175,-5426.222,-5435.163,818
"41","cov",1,0,0,1,100,2,2,0,6,4,"E",1074.362,1083.8,1093.623,1103.184,1141.454,1177.559,1186.769,1196.06,1206.244,2754,1073.842,1083.28,1093.102,1102.663,1140.933,1177.038,1186.248,1195.539,1205.723,2754,1087.035,1096.473,1106.295,1115.856,1154.127,1190.231,1199.442,1208.732,1218.916,2754,0,0,0,0,0.963,1,1,1,1,2753,2,2,2,2,2,2,2,2,2,2753,0.0175,0.0507,0.0844,0.1461,0.5797,0.9361,0.9681,0.983,0.9943,2753,0.011,0.032,0.065,0.132,1.091,3.797,4.933,5.936,8.011,2753,6,6,6,6,6,6,6,6,6,2753,0.0053,0.0177,0.034,0.0714,0.4194,0.8479,0.909,0.9521,0.9824,2753,1.078,1.596,2.095,2.673,6.034,11.598,13.599,15.356,18.424,2753,-532.921,-537.64,-542.551,-547.332,-566.467,-584.519,-589.124,-593.769,-598.862,2754,0,0,0,0,0,0,0.029,0.048,0.072,2753,0,0,0.05,0.072,0.13,0.18,0.193,0.204,0.221,2753,0,0,0,0,0.008,0.097,0.113,0.125,0.144,2753,0.02,0.053,0.088,0.156,0.571,0.91,0.948,0.974,0.991,2753,0.039,0.047,0.053,0.061,0.095,0.138,0.152,0.167,0.186,2753,-0.12,-0.581,-2.646,0.341,1,1.092,1.638,2.614,6,2753,-529.408,-534.114,-538.6,-544.21,-563.082,-581.128,-585.976,-590.395,-595.653,2754
"42","cov",2,1,0,1,100,2,2,0,6,4,"AE",1316.734,1326.896,1336.126,1346.83,1382.729,1418.121,1428.167,1435.751,1444.683,1031,1316.213,1326.375,1335.605,1346.309,1382.208,1417.6,1427.646,1435.231,1444.163,1031,1329.406,1339.568,1348.798,1359.503,1395.401,1430.794,1440.839,1448.424,1457.356,1031,0.596,0.685,0.761,0.836,1,1,1,1,1,1031,2,2,2,2,2,2,2,2,2,1031,0,0,0,0,0,0,0,2e-04,0.001,1031,13.695,16.853,20.011,23.291,37.044,53.272,58.3,63.254,68.63,1031,6,6,6,6,6,6,6,6,6,1031,0.0071,0.0168,0.0344,0.0766,0.4525,0.8697,0.9353,0.9686,0.9875,1031,0.948,1.35,1.819,2.488,5.741,11.406,13.576,15.478,17.565,1031,-654.106,-659.188,-663.803,-669.155,-687.104,-704.8,-709.823,-713.615,-718.081,1031,0,0,0,0,0,0,0.028,0.049,0.066,1031,0,0,0.033,0.067,0.127,0.178,0.193,0.205,0.216,1031,0,0,0,0,0,0.095,0.112,0.126,0.139,1031,0.026,0.051,0.089,0.165,0.602,0.924,0.964,0.983,0.994,1031,0.034,0.042,0.049,0.057,0.091,0.139,0.155,0.171,0.191,1031,0.865,0.895,0.92,0.945,1.002,1.037,1.047,1.057,1.073,1031,-650.322,-655.144,-660.362,-665.624,-683.929,-701.454,-706.966,-710.831,-714.895,1031
"43","cov",3,2,0,1,100,2,2,0,6,4,"AE",1443.954,1454.496,1462.595,1473.627,1509.5,1543.398,1554.31,1563.804,1573.571,1055,1443.433,1453.976,1462.074,1473.107,1508.98,1542.877,1553.789,1563.283,1573.05,1055,1456.626,1467.169,1475.268,1486.3,1522.173,1556.07,1566.982,1576.476,1586.243,1055,0.81,0.856,0.886,0.918,1,1,1,1,1,1055,2,2,2,2,2,2,2,2,2,1055,0,0,0,0,0,0,0,0,0,1055,41.938,45.231,49.487,53.864,72.694,92.933,98.69,104.612,110.605,1055,6,6,6,6,6,6,6,6,6,1055,0.0062,0.0166,0.0361,0.0739,0.4496,0.8865,0.9414,0.97,0.9845,1055,1.029,1.322,1.744,2.328,5.766,11.5,13.443,15.512,17.973,1055,-717.717,-722.988,-727.037,-732.553,-750.49,-767.439,-772.894,-777.641,-782.525,1055,0,0,0,0,0,0,0.026,0.05,0.069,1055,0,0,0.025,0.061,0.127,0.179,0.192,0.205,0.219,1055,0,0,0,0,0,0.096,0.111,0.126,0.141,1055,0.023,0.051,0.093,0.16,0.6,0.934,0.968,0.984,0.992,1055,0.033,0.039,0.046,0.054,0.09,0.142,0.159,0.176,0.195,1055,0.937,0.952,0.962,0.973,1.001,1.017,1.021,1.024,1.028,1055,-713.945,-719.261,-723.483,-728.99,-747.199,-764.514,-769.802,-774.74,-779.434,1055
"44","cov",4,0,1,1,100,2,2,0,6,4,"CE",1292.243,1303.526,1313.127,1323.72,1360.116,1396.537,1405.907,1413.794,1422.844,1184,1291.722,1303.005,1312.606,1323.199,1359.595,1396.016,1405.386,1413.274,1422.324,1184,1304.916,1316.198,1325.799,1336.392,1372.789,1409.209,1418.58,1426.467,1435.517,1184,0.777,0.837,0.876,0.911,1,1,1,1,1,1184,2,2,2,2,2,2,2,2,2,1184,0,0,0,0,0,0,0,0,0,1184,29.091,33.296,36.429,40.887,58.561,78.739,84.437,89.148,95.534,1184,6,6,6,6,6,6,6,6,6,1184,0.0076,0.0225,0.0457,0.0926,0.4496,0.8722,0.9323,0.9678,0.9852,1184,1.01,1.365,1.857,2.465,5.762,10.854,12.806,14.717,17.406,1184,-641.861,-647.503,-652.303,-657.599,-675.798,-694.008,-698.693,-702.637,-707.162,1184,0,0,0,0,0,0,0.013,0.042,0.065,1184,0,0,0.036,0.066,0.127,0.174,0.188,0.2,0.216,1184,0,0,0,0,0,0.09,0.107,0.121,0.138,1184,0.027,0.064,0.111,0.19,0.6,0.925,0.962,0.983,0.992,1184,0.034,0.04,0.048,0.055,0.09,0.136,0.152,0.167,0.186,1184,0.926,0.946,0.959,0.97,1.001,1.022,1.028,1.033,1.038,1184,-638.387,-644.282,-649.066,-654.107,-672.767,-690.827,-695.659,-699.904,-704.901,1184
"45","cov",7,0,2,1,100,2,2,0,6,4,"CE",1392.608,1404.548,1414.794,1425.837,1462.549,1498.527,1508.188,1517.716,1526.612,1262,1392.088,1404.027,1414.273,1425.317,1462.028,1498.006,1507.667,1517.195,1526.091,1262,1405.281,1417.22,1427.466,1438.51,1475.221,1511.199,1520.861,1530.388,1539.284,1262,0.891,0.914,0.933,0.953,1,1,1,1,1,1262,2,2,2,2,2,2,2,2,2,1262,0,0,0,0,0,0,0,0,0,1262,77.336,83.147,88.293,95.366,118.887,143.515,151.781,157.345,165.404,1262,6,6,6,6,6,6,6,6,6,1262,0.0047,0.0135,0.0329,0.076,0.4754,0.8859,0.9443,0.9725,0.9906,1262,0.847,1.281,1.709,2.335,5.547,11.373,13.722,15.906,18.446,1262,-692.044,-698.014,-703.136,-708.658,-727.014,-745.003,-749.834,-754.597,-759.046,1262,0,0,0,0,0,0,0.03,0.053,0.072,1262,0,0,0.021,0.061,0.124,0.178,0.194,0.207,0.221,1262,0,0,0,0,0,0.095,0.113,0.128,0.144,1262,0.019,0.043,0.086,0.164,0.623,0.934,0.969,0.985,0.995,1262,0.03,0.036,0.042,0.049,0.085,0.139,0.158,0.177,0.2,1262,0.964,0.971,0.978,0.984,1.001,1.011,1.013,1.015,1.017,1262,-689.259,-694.568,-699.862,-705.285,-723.732,-741.842,-746.89,-752.102,-755.992,1262
"46","cov",10,0,0,2,100,2,2,0,6,4,"E",1353.66,1360.981,1370.098,1380.598,1418.591,1454.421,1464.688,1473.312,1486.12,2640,1353.139,1360.46,1369.578,1380.077,1418.07,1453.9,1464.167,1472.791,1485.599,2640,1366.333,1373.653,1382.771,1393.271,1431.263,1467.093,1477.361,1485.985,1498.792,2640,0,0,0,0,0.359,1,1,1,1,2640,2,2,2,2,2,2,2,2,2,2640,0.0144,0.0406,0.0694,0.129,0.5747,0.9418,0.9768,0.9888,0.997,2640,0.006,0.022,0.046,0.12,1.107,4.083,5.304,6.403,8.342,2640,6,6,6,6,6,6,6,6,6,2640,0.005,0.0117,0.0255,0.0528,0.3923,0.8326,0.9061,0.9519,0.978,2640,1.111,1.597,2.137,2.807,6.273,12.421,14.371,16.189,18.466,2640,-672.57,-676.23,-680.789,-686.039,-705.035,-722.95,-728.084,-732.396,-738.799,2640,0,0,0,0,0,0,0.038,0.055,0.072,2640,0,0,0.053,0.076,0.133,0.185,0.198,0.209,0.221,2640,0,0,0,0,0.021,0.103,0.118,0.13,0.144,2640,0.019,0.038,0.071,0.124,0.545,0.9,0.947,0.974,0.988,2640,0.039,0.047,0.055,0.063,0.096,0.141,0.158,0.175,0.192,2640,-97.039,-0.247,-1.19,0.251,1,1.058,1.585,2.553,5.7,2640,-668.963,-673.157,-677.113,-682.233,-701.58,-719.758,-724.48,-728.908,-735.452,2640
"47","cov",11,1,0,2,100,2,2,0,6,4,"AE",1499.046,1510.235,1518.427,1528.336,1565.025,1601.407,1612.196,1620.787,1628.545,1283,1498.525,1509.714,1517.906,1527.815,1564.504,1600.886,1611.675,1620.266,1628.024,1283,1511.718,1522.907,1531.1,1541.009,1577.697,1614.079,1624.868,1633.459,1641.218,1283,0,0,0.265,0.544,1,1,1,1,1,1283,2,2,2,2,2,2,2,2,2,1283,0,0,0,0,3e-04,0.0244,0.0598,0.1185,0.23,1283,2.933,4.226,5.632,7.419,15.948,27.157,31.117,34.532,38.638,1283,6,6,6,6,6,6,6,6,6,1283,0.01,0.0202,0.0399,0.0817,0.4532,0.8724,0.9307,0.9663,0.9867,1283,0.961,1.391,1.865,2.46,5.736,11.221,13.199,14.99,16.677,1283,-745.262,-750.857,-754.953,-759.908,-778.252,-796.443,-801.837,-806.133,-810.012,1283,0,0,0,0,0,0,0.022,0.045,0.059,1283,0,0,0.037,0.066,0.127,0.177,0.19,0.202,0.212,1283,0,0,0,0,0,0.093,0.11,0.122,0.133,1283,0.034,0.059,0.1,0.173,0.603,0.926,0.961,0.982,0.993,1283,0.036,0.044,0.05,0.059,0.092,0.136,0.152,0.166,0.182,1283,0.356,0.637,0.76,0.85,1.006,1.105,1.167,1.233,1.371,1283,-741.183,-747.546,-751.679,-756.362,-775.174,-793.206,-798.702,-802.73,-807.376,1283
"48","cov",12,2,0,2,100,2,2,0,6,4,"AE",1591.957,1601.912,1610.431,1621.124,1659.811,1696.237,1705.234,1714.006,1724.644,1126,1591.436,1601.391,1609.91,1620.604,1659.29,1695.717,1704.713,1713.485,1724.123,1126,1604.629,1614.585,1623.104,1633.797,1672.483,1708.91,1717.906,1726.679,1737.316,1126,0.588,0.688,0.773,0.838,1,1,1,1,1,1126,2,2,2,2,2,2,2,2,2,1126,0,0,0,0,0,0,1e-04,2e-04,7e-04,1126,14.543,17.094,19.771,23.344,36.737,53.172,58.035,62.363,67.21,1126,6,6,6,6,6,6,6,6,6,1126,0.0074,0.0204,0.0387,0.0849,0.4615,0.8739,0.9355,0.9678,0.9858,1126,0.984,1.367,1.815,2.45,5.666,11.101,13.28,14.964,17.553,1126,-791.718,-796.696,-800.955,-806.302,-825.645,-843.858,-848.357,-852.743,-858.061,1126,0,0,0,0,0,0,0.024,0.045,0.066,1126,0,0,0.032,0.065,0.126,0.176,0.191,0.202,0.216,1126,0,0,0,0,0,0.092,0.11,0.122,0.139,1126,0.027,0.059,0.098,0.178,0.61,0.927,0.964,0.983,0.993,1126,0.035,0.042,0.048,0.057,0.091,0.137,0.153,0.169,0.186,1126,0.863,0.896,0.924,0.946,1.003,1.038,1.047,1.058,1.073,1126,-788.6,-793.731,-797.815,-803.014,-822.59,-840.676,-845.23,-849.516,-854.701,1126
"49","cov",13,0,1,2,100,2,2,0,6,4,"CE",1487.02,1497.678,1508.256,1518.903,1555.98,1592.67,1602.856,1611.714,1623.305,1222,1486.499,1497.157,1507.736,1518.382,1555.459,1592.149,1602.336,1611.194,1622.784,1222,1499.692,1510.351,1520.929,1531.575,1568.653,1605.342,1615.529,1624.387,1635.978,1222,0.268,0.531,0.66,0.771,1,1,1,1,1,1222,2,2,2,2,2,2,2,2,2,1222,0,0,0,0,0,9e-04,0.0036,0.0093,0.0239,1222,7.464,9.334,11.245,13.939,24.853,38.285,42.641,46.815,51.941,1222,6,6,6,6,6,6,6,6,6,1222,0.0079,0.0235,0.0414,0.0864,0.4688,0.8762,0.936,0.9671,0.9865,1222,0.967,1.378,1.811,2.419,5.604,11.053,13.093,14.584,17.389,1222,-739.25,-744.579,-749.868,-755.191,-773.73,-792.074,-797.168,-801.597,-807.392,1222,0,0,0,0,0,0,0.02,0.041,0.065,1222,0,0,0.032,0.064,0.125,0.176,0.19,0.199,0.216,1222,0,0,0,0,0,0.092,0.109,0.12,0.138,1222,0.028,0.066,0.103,0.18,0.617,0.928,0.965,0.982,0.993,1222,0.036,0.042,0.048,0.057,0.09,0.135,0.152,0.167,0.189,1222,0.756,0.844,0.887,0.924,1.006,1.06,1.084,1.107,1.14,1222,-735.133,-741.312,-746.179,-751.991,-770.726,-789.153,-794.203,-798.834,-804.748,1222
"50","cov",16,0,2,2,100,2,2,0,6,4,"CE",1565.328,1579.415,1589.821,1600.55,1636.698,1672.833,1682.738,1690.544,1698.552,1161,1564.808,1578.894,1589.301,1600.029,1636.177,1672.313,1682.217,1690.023,1698.031,1161,1578.001,1592.087,1602.494,1613.222,1649.37,1685.506,1695.41,1703.216,1711.224,1161,0.778,0.823,0.866,0.905,1,1,1,1,1,1161,2,2,2,2,2,2,2,2,2,1161,0,0,0,0,0,0,0,0,0,1161,29.569,33.121,36.883,41.251,58.668,78.522,85.246,90.187,96.389,1161,6,6,6,6,6,6,6,6,6,1161,0.0084,0.0202,0.0391,0.0817,0.4531,0.8839,0.9437,0.9693,0.986,1161,0.984,1.333,1.717,2.354,5.738,11.219,13.233,15.002,17.094,1161,-778.404,-785.447,-790.65,-796.015,-814.088,-832.156,-837.108,-841.012,-845.015,1161,0,0,0,0,0,0,0.023,0.045,0.063,1161,0,0,0.022,0.062,0.127,0.177,0.191,0.202,0.214,1161,0,0,0,0,0,0.093,0.11,0.122,0.136,1161,0.03,0.059,0.098,0.173,0.603,0.933,0.969,0.984,0.993,1161,0.034,0.04,0.046,0.054,0.089,0.138,0.157,0.174,0.191,1161,0.926,0.941,0.955,0.968,1.002,1.023,1.028,1.033,1.039,1161,-775.567,-782.429,-787.267,-792.668,-810.929,-829.13,-834.085,-838.07,-842.762,1161
